,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,John Klingberg,D,2014-2015,DAL,65,11,29,40,5,32,2,12,0,0,3,1,98,11.22,0
1,John Klingberg,D,2015-2016,DAL,76,10,48,58,22,30,2,22,0,0,4,3,171,5.85,0
2,John Klingberg,D,2016-2017,DAL,80,13,36,49,2,34,4,17,0,0,3,0,124,10.48,100
3,John Klingberg,D,2017-2018,DAL,82,8,59,67,10,26,1,23,0,0,3,0,204,3.92,0
4,John Klingberg,D,2018-2019,DAL,64,10,35,45,6,12,5,20,0,0,5,0,153,6.54,0
5,John Klingberg,D,2019-2020,DAL,58,6,26,32,-10,22,2,17,0,0,0,0,120,5,0
6,John Klingberg,D,2020-2021,DAL,53,7,29,36,-15,23,2,17,0,0,1,0,108,6.5,0
7,John Klingberg,D,2021-2022,DAL,74,6,41,47,-28,34,1,20,0,0,2,2,139,4.3,0
8,John Klingberg,D,2022-2023,ANA,28,4,7,11,-21,18,0,3,0,0,2,0,39,10.3,0
