,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Garnet Hathaway,RW,2015-2016,CGY,14,0,3,3,-1,31,0,0,0,1,0,0,11,0,25
1,Garnet Hathaway,RW,2016-2017,CGY,26,1,4,5,0,44,0,0,0,0,0,0,22,4.55,52.63
2,Garnet Hathaway,RW,2017-2018,CGY,59,4,9,13,3,88,0,0,1,1,0,0,68,5.88,10
3,Garnet Hathaway,RW,2018-2019,CGY,76,11,8,19,14,56,0,0,2,2,5,0,77,14.29,46.67
4,Garnet Hathaway,RW,2019-2020,WSH,66,9,7,16,6,79,0,0,0,1,1,0,80,11.3,31.03
5,Garnet Hathaway,RW,2020-2021,WSH,56,6,12,18,7,66,0,0,0,1,0,0,62,9.7,41.67
6,Garnet Hathaway,RW,2021-2022,WSH,76,14,12,26,19,57,0,0,0,1,4,0,124,11.3,35.71
7,Garnet Hathaway,RW,2022-2023,WSH,36,3,5,8,5,35,0,0,0,0,0,0,37,8.1,37.5
