,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Conor Timmins,D,2019-2020,COL,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0
1,Conor Timmins,D,2020-2021,COL,31,0,7,7,6,8,0,0,0,0,0,0,31,0,0
2,Conor Timmins,D,2021-2022,ARI,6,0,0,0,-6,0,0,0,0,0,0,0,5,0,0
3,Conor Timmins,D,2022-2023,ARI,2,0,0,0,-2,0,0,0,0,0,0,0,3,0,0
4,Conor Timmins,D,2022-2023,TOR,8,0,6,6,2,0,0,1,0,0,0,0,5,0,0
