,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,William Nylander,RW,2015-2016,TOR,22,6,7,13,1,4,1,3,0,0,1,0,43,13.95,49.14
1,William Nylander,RW,2016-2017,TOR,81,22,39,61,-3,32,9,26,0,0,2,0,205,10.73,40.16
2,William Nylander,RW,2017-2018,TOR,82,20,41,61,20,10,5,12,0,0,8,2,184,10.87,51.38
3,William Nylander,RW,2018-2019,TOR,54,7,20,27,-4,16,1,6,0,0,0,0,130,5.38,55.16
4,William Nylander,RW,2019-2020,TOR,68,31,28,59,-2,12,9,17,0,0,7,1,197,15.7,50
5,William Nylander,RW,2020-2021,TOR,51,17,25,42,10,16,4,11,0,0,2,1,133,12.8,56.52
6,William Nylander,RW,2021-2022,TOR,81,34,46,80,-9,16,13,31,0,0,7,2,256,13.3,52.31
7,William Nylander,RW,2022-2023,TOR,34,20,19,39,14,10,6,14,0,0,2,0,119,16.8,43.75
