,Name,Position,Season,Team,Games Played,Games Started,Wins,Losses,Ties,Overtime Losses,Shots Against,Goals Against,Goals Against Average,Saves,Save Percentage,Shutouts,Minutes
0,Chris Driedger,G,2014-2015,OTT,1,0,0,0,--,0,10,0,0,10,1.000,0,22:52
1,Chris Driedger,G,2015-2016,OTT,1,0,0,0,--,0,11,0,0,11,1.000,0,31:49
2,Chris Driedger,G,2016-2017,OTT,1,0,0,1,--,0,15,4,6.00,11,.733,0,40:00
3,Chris Driedger,G,2019-2020,FLA,12,11,7,2,0,1,354,22,2.05,332,.938,1,642:40
4,Chris Driedger,G,2020-2021,FLA,23,23,14,6,0,3,640,47,2.07,593,.927,3,"1,361:36"
5,Chris Driedger,G,2021-2022,SEA,27,24,9,14,0,1,722,73,2.96,649,.899,1,"1,478:24"
