,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Will Borgen,D,2018-2019,BUF,4,0,0,0,-5,0,0,0,0,0,0,0,2,0,0
1,Will Borgen,D,2020-2021,BUF,10,0,0,0,-4,4,0,0,0,0,0,0,7,0,0
2,Will Borgen,D,2021-2022,SEA,36,2,6,8,1,28,0,0,0,0,0,0,49,4.1,0
3,Will Borgen,D,2022-2023,SEA,32,2,8,10,5,19,0,0,0,0,1,0,28,7.1,0
