,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Axel Jonsson-Fjallby,LW,2021-2022,WSH,23,2,2,4,0,4,0,0,0,0,0,0,29,6.9,25
1,Axel Jonsson-Fjallby,LW,2022-2023,WPG,29,2,4,6,-1,4,0,0,0,0,1,0,30,6.7,25
