,Name,Position,Season,Team,Games Played,Games Started,Wins,Losses,Ties,Overtime Losses,Shots Against,Goals Against,Goals Against Average,Saves,Save Percentage,Shutouts,Minutes
0,David Rittich,G,2016-2017,CGY,1,0,0,0,--,0,10,1,3.00,9,.900,0,20:00
1,David Rittich,G,2017-2018,CGY,21,16,8,6,0,3,512,49,2.92,463,.904,0,"1,008:14"
2,David Rittich,G,2018-2019,CGY,45,42,27,9,0,5,"1,228",109,2.61,"1,119",.911,1,"2,503:20"
3,David Rittich,G,2019-2020,CGY,48,48,24,17,0,6,"1,478",138,2.97,"1,340",.907,2,"2,791:58"
4,David Rittich,G,2020-2021,CGY,15,12,4,7,0,1,374,36,2.90,338,.904,1,745:05
5,David Rittich,G,2020-2021,TOR,4,3,1,1,0,1,89,10,2.72,79,.888,0,220:41
6,David Rittich,G,2021-2022,NSH,17,12,6,3,0,4,431,49,3.57,382,.886,0,822:56
7,David Rittich,G,2022-2023,WPG,9,9,5,4,0,0,245,23,2.61,222,.906,0,529:18
