,Name,Position,Season,Team,Games Played,Games Started,Wins,Losses,Ties,Overtime Losses,Shots Against,Goals Against,Goals Against Average,Saves,Save Percentage,Shutouts,Minutes
0,Jordan Binnington,G,2015-2016,STL,1,0,0,0,--,0,4,1,4.69,3,.750,0,12:47
1,Jordan Binnington,G,2018-2019,STL,32,30,24,5,0,1,807,59,1.89,748,.927,5,"1,876:25"
2,Jordan Binnington,G,2019-2020,STL,50,50,30,13,0,7,"1,430",126,2.56,"1,304",.912,3,"2,947:41"
3,Jordan Binnington,G,2020-2021,STL,42,41,18,14,0,8,"1,200",108,2.65,"1,092",.910,0,"2,447:40"
4,Jordan Binnington,G,2021-2022,STL,37,37,18,14,0,4,"1,135",112,3.13,"1,023",.901,2,"2,144:57"
5,Jordan Binnington,G,2022-2023,STL,25,25,12,11,0,2,724,75,3.14,649,.896,2,"1,433:44"
