,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Brandon Hagel,LW,2019-2020,CHI,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,Brandon Hagel,LW,2020-2021,CHI,52,9,15,24,-7,11,0,3,0,1,2,2,91,9.9,39.13
2,Brandon Hagel,LW,2021-2022,CHI,55,21,16,37,-14,23,4,6,0,1,3,0,94,22.3,38.71
3,Brandon Hagel,LW,2021-2022,TBL,22,4,3,7,-4,8,0,0,1,2,0,0,31,12.9,46.15
4,Brandon Hagel,LW,2022-2023,TBL,32,12,14,26,9,20,3,6,1,1,1,0,59,20.3,29.79
