,Name,Position,Season,Team,Games Played,Games Started,Wins,Losses,Ties,Overtime Losses,Shots Against,Goals Against,Goals Against Average,Saves,Save Percentage,Shutouts,Minutes
0,Jack Campbell,G,2013-2014,DAL,1,1,0,1,--,0,47,6,6.00,41,.872,0,60:00
1,Jack Campbell,G,2016-2017,LAK,1,0,0,0,--,0,5,0,0,5,1.000,0,20:00
2,Jack Campbell,G,2017-2018,LAK,5,4,2,0,0,2,145,11,2.48,134,.924,0,266:37
3,Jack Campbell,G,2018-2019,LAK,31,25,10,14,0,1,845,61,2.30,784,.928,2,"1,592:46"
4,Jack Campbell,G,2019-2020,LAK,20,20,8,10,0,2,572,57,2.85,515,.900,0,"1,201:38"
5,Jack Campbell,G,2019-2020,TOR,6,6,3,2,0,1,189,16,2.63,173,.915,0,365:21
6,Jack Campbell,G,2020-2021,TOR,22,22,17,3,0,2,585,46,2.15,539,.921,2,"1,284:24"
7,Jack Campbell,G,2021-2022,TOR,49,47,31,9,0,6,"1,430",123,2.64,"1,307",.914,5,"2,795:24"
8,Jack Campbell,G,2022-2023,EDM,15,15,8,6,0,1,458,57,4.02,401,.876,0,849:44
