,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Mathew Barzal,C,2016-2017,NYI,2,0,0,0,-2,6,0,0,0,0,0,0,0,0,46.15
1,Mathew Barzal,C,2017-2018,NYI,82,22,63,85,1,30,5,27,0,0,4,1,170,12.94,42.57
2,Mathew Barzal,C,2018-2019,NYI,82,18,44,62,-5,46,3,18,0,0,3,1,179,10.06,41.55
3,Mathew Barzal,C,2019-2020,NYI,68,19,41,60,5,44,4,12,0,0,2,0,171,11.1,41.61
4,Mathew Barzal,C,2020-2021,NYI,55,17,28,45,15,48,1,8,0,0,1,0,134,12.7,43.43
5,Mathew Barzal,C,2021-2022,NYI,73,15,44,59,-15,18,1,20,0,0,1,0,161,9.3,46.34
6,Mathew Barzal,C,2022-2023,NYI,35,5,28,33,3,16,2,14,0,0,0,0,83,6,30.45
