,Name,Position,Season,Team,Games Played,Games Started,Wins,Losses,Ties,Overtime Losses,Shots Against,Goals Against,Goals Against Average,Saves,Save Percentage,Shutouts,Minutes
0,Spencer Knight,G,2020-2021,FLA,4,3,4,0,0,0,99,8,2.32,91,.919,0,206:54
1,Spencer Knight,G,2021-2022,FLA,32,27,19,9,0,3,876,81,2.79,795,.908,2,"1,740:14"
2,Spencer Knight,G,2022-2023,FLA,16,15,8,5,0,3,483,44,2.93,439,.909,1,901:21
