,Name,Position,Season,Team,Games Played,Games Started,Wins,Losses,Ties,Overtime Losses,Shots Against,Goals Against,Goals Against Average,Saves,Save Percentage,Shutouts,Minutes
0,Elvis Merzlikins,G,2019-2020,CBJ,33,31,13,9,0,8,919,71,2.35,848,.923,5,"1,815:08"
1,Elvis Merzlikins,G,2020-2021,CBJ,28,23,8,12,0,5,825,69,2.77,756,.916,2,"1,496:49"
2,Elvis Merzlikins,G,2021-2022,CBJ,59,56,27,23,0,7,"1,920",178,3.22,"1,742",.907,2,"3,320:07"
3,Elvis Merzlikins,G,2022-2023,CBJ,14,11,4,8,0,0,403,55,4.68,348,.864,0,705:15
