,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Jack Drury,C,2021-2022,CAR,2,2,0,2,3,2,0,0,0,0,0,0,6,33.3,80
1,Jack Drury,C,2022-2023,CAR,21,0,2,2,4,10,0,0,0,0,0,0,32,0,55.95
