,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Martin Necas,C,2017-2018,CAR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Martin Necas,C,2018-2019,CAR,7,1,1,2,0,2,0,0,0,0,0,0,6,16.67,36.36
2,Martin Necas,C,2019-2020,CAR,64,16,20,36,-6,20,5,9,0,0,3,0,88,18.2,27.08
3,Martin Necas,C,2020-2021,CAR,53,14,27,41,25,10,4,11,2,4,3,2,114,12.3,46.15
4,Martin Necas,C,2021-2022,CAR,78,14,26,40,5,32,2,4,1,1,6,1,159,8.8,44.71
5,Martin Necas,C,2022-2023,CAR,34,14,19,33,6,18,4,10,0,0,1,1,119,11.8,41.38
