,Name,Position,Season,Team,Games Played,Games Started,Wins,Losses,Ties,Overtime Losses,Shots Against,Goals Against,Goals Against Average,Saves,Save Percentage,Shutouts,Minutes
0,Casey DeSmith,G,2017-2018,PIT,14,11,6,4,0,1,356,28,2.40,328,.921,1,700:09
1,Casey DeSmith,G,2018-2019,PIT,36,30,15,11,0,5,"1,060",89,2.75,971,.916,3,"1,943:33"
2,Casey DeSmith,G,2020-2021,PIT,20,17,11,7,0,0,543,48,2.54,495,.912,2,"1,132:19"
3,Casey DeSmith,G,2021-2022,PIT,26,24,11,6,0,5,769,66,2.79,703,.914,3,"1,418:09"
4,Casey DeSmith,G,2022-2023,PIT,11,11,4,6,0,1,362,31,2.83,331,.914,0,656:51
