,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Nick Schmaltz,C,2016-2017,CHI,61,6,22,28,10,6,0,2,0,0,0,0,66,9.09,30.88
1,Nick Schmaltz,C,2017-2018,CHI,78,21,31,52,1,18,4,13,0,2,2,0,118,17.8,40.07
2,Nick Schmaltz,C,2018-2019,CHI,23,2,9,11,-4,6,1,1,0,0,0,0,33,6.06,43.33
3,Nick Schmaltz,C,2018-2019,ARI,17,5,9,14,-8,2,4,7,0,0,2,1,29,17.24,32.3
4,Nick Schmaltz,C,2019-2020,ARI,70,11,34,45,3,20,2,13,0,0,2,0,95,11.6,42.55
5,Nick Schmaltz,C,2020-2021,ARI,52,10,22,32,-1,16,3,7,0,0,1,0,105,9.5,42.83
6,Nick Schmaltz,C,2021-2022,ARI,63,23,36,59,1,14,4,8,0,0,4,0,123,18.7,47.7
7,Nick Schmaltz,C,2022-2023,ARI,17,6,8,14,0,10,1,2,0,0,1,0,35,17.1,40.82
