,Name,Position,Season,Team,Games Played,Games Started,Wins,Losses,Ties,Overtime Losses,Shots Against,Goals Against,Goals Against Average,Saves,Save Percentage,Shutouts,Minutes
0,Alexandar Georgiev,G,2017-2018,NYR,10,9,4,4,0,1,331,27,3.15,304,.918,0,514:46
1,Alexandar Georgiev,G,2018-2019,NYR,33,30,14,13,0,4,"1,057",91,2.91,966,.914,2,"1,874:10"
2,Alexandar Georgiev,G,2019-2020,NYR,34,32,17,14,0,2,"1,063",96,3.04,967,.910,2,"1,891:57"
3,Alexandar Georgiev,G,2020-2021,NYR,19,18,8,7,0,2,465,44,2.71,421,.905,2,973:56
4,Alexandar Georgiev,G,2021-2022,NYR,33,28,15,10,0,2,832,85,2.92,747,.898,2,"1,746:06"
5,Alexandar Georgiev,G,2022-2023,COL,23,23,15,6,0,2,732,55,2.36,677,.925,2,"1,395:44"
