,Name,Position,Season,Team,Games Played,Games Started,Wins,Losses,Ties,Overtime Losses,Shots Against,Goals Against,Goals Against Average,Saves,Save Percentage,Shutouts,Minutes
0,Anthony Stolarz,G,2016-2017,PHI,7,4,2,1,--,1,181,13,2.07,168,.928,1,376:05
1,Anthony Stolarz,G,2018-2019,PHI,12,10,4,3,0,3,358,35,3.33,323,.902,1,629:44
2,Anthony Stolarz,G,2018-2019,EDM,6,2,0,2,0,0,145,15,3.77,130,.897,0,238:41
3,Anthony Stolarz,G,2019-2020,ANA,1,1,0,1,0,0,36,2,2.04,34,.944,0,58:52
4,Anthony Stolarz,G,2020-2021,ANA,8,7,4,3,0,0,230,17,2.20,213,.926,1,464:18
5,Anthony Stolarz,G,2021-2022,ANA,28,23,12,8,0,3,809,67,2.67,742,.917,3,"1,506:25"
6,Anthony Stolarz,G,2022-2023,ANA,13,7,2,5,0,0,316,36,4.02,281,.886,0,536:58
