,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Shane Pinto,C,2020-2021,OTT,12,1,6,7,6,10,0,0,0,0,0,0,11,9.1,40.91
1,Shane Pinto,C,2021-2022,OTT,5,0,1,1,0,2,0,1,0,0,0,0,5,0,32.69
2,Shane Pinto,C,2022-2023,OTT,33,10,6,16,-9,6,3,5,0,0,2,0,65,15.4,56.81
