,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Zach Whitecloud,D,2017-2018,VGK,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1,Zach Whitecloud,D,2019-2020,VGK,16,0,1,1,3,4,0,0,0,0,0,0,9,0,0
2,Zach Whitecloud,D,2020-2021,VGK,51,2,10,12,9,24,0,0,0,0,1,0,54,3.7,0
3,Zach Whitecloud,D,2021-2022,VGK,59,8,11,19,21,20,0,0,1,1,1,0,94,8.5,0
4,Zach Whitecloud,D,2022-2023,VGK,30,1,5,6,0,23,0,0,0,0,0,0,26,3.8,0
