,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Mattias Janmark,C,2015-2016,DAL,73,15,14,29,12,16,0,1,1,1,3,1,108,13.89,36.15
1,Mattias Janmark,C,2017-2018,DAL,81,19,15,34,-13,24,4,5,2,2,4,1,136,13.97,39.44
2,Mattias Janmark,C,2018-2019,DAL,81,6,19,25,-4,24,0,1,0,1,0,0,105,5.71,38.46
3,Mattias Janmark,C,2019-2020,DAL,62,6,15,21,-5,12,1,5,1,2,0,0,86,7,43.48
4,Mattias Janmark,C,2020-2021,CHI,41,10,9,19,-17,8,4,7,1,1,0,0,72,13.9,37.5
5,Mattias Janmark,C,2020-2021,VGK,15,1,4,5,5,2,0,0,0,0,0,0,23,4.3,30.61
6,Mattias Janmark,C,2021-2022,VGK,67,9,16,25,3,21,0,0,2,3,1,0,89,10.1,40.74
7,Mattias Janmark,C,2022-2023,EDM,21,3,3,6,-1,14,0,0,0,0,0,0,22,13.6,50
