,Name,Position,Season,Team,Games Played,Games Started,Wins,Losses,Ties,Overtime Losses,Shots Against,Goals Against,Goals Against Average,Saves,Save Percentage,Shutouts,Minutes
0,Jonas Johansson,G,2019-2020,BUF,6,5,1,3,0,1,151,16,2.94,135,.894,0,326:44
1,Jonas Johansson,G,2020-2021,BUF,7,6,0,5,0,1,207,24,3.79,183,.884,0,379:53
2,Jonas Johansson,G,2020-2021,COL,8,7,5,1,0,1,173,15,2.06,158,.913,1,436:57
3,Jonas Johansson,G,2021-2022,COL,9,6,3,2,0,1,200,23,3.73,177,.885,0,370:18
4,Jonas Johansson,G,2021-2022,FLA,2,2,0,2,0,0,64,15,7.74,49,.766,0,116:13
