,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Markus Nutivaara,D,2016-2017,CBJ,66,2,5,7,7,6,0,0,0,0,0,0,66,3.03,0
1,Markus Nutivaara,D,2017-2018,CBJ,61,7,16,23,13,14,1,2,0,0,1,0,79,8.86,0
2,Markus Nutivaara,D,2018-2019,CBJ,80,5,16,21,3,6,0,0,0,0,1,0,99,5.05,0
3,Markus Nutivaara,D,2019-2020,CBJ,37,3,6,9,2,4,0,1,0,0,0,0,47,6.4,0
4,Markus Nutivaara,D,2020-2021,FLA,30,0,10,10,1,12,0,0,0,0,0,0,45,0,0
5,Markus Nutivaara,D,2021-2022,FLA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
