,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Brett Pesce,D,2015-2016,CAR,69,4,12,16,-7,16,1,5,0,0,1,0,85,4.71,0
1,Brett Pesce,D,2016-2017,CAR,82,2,18,20,23,20,0,2,0,0,0,0,109,1.83,0
2,Brett Pesce,D,2017-2018,CAR,65,3,16,19,-6,18,0,0,0,0,1,0,88,3.41,0
3,Brett Pesce,D,2018-2019,CAR,73,7,22,29,35,24,0,0,0,2,2,0,98,7.14,100
4,Brett Pesce,D,2019-2020,CAR,61,4,14,18,7,27,0,0,0,2,0,0,104,3.8,0
5,Brett Pesce,D,2020-2021,CAR,55,4,21,25,14,20,1,5,0,0,0,0,89,4.5,0
6,Brett Pesce,D,2021-2022,CAR,70,7,21,28,5,39,1,3,0,0,3,1,148,4.7,0
7,Brett Pesce,D,2022-2023,CAR,34,2,8,10,8,12,1,3,0,0,2,1,55,3.6,0
