,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Andrei Svechnikov,RW,2018-2019,CAR,82,20,17,37,0,62,0,5,0,0,3,1,189,10.58,14.29
1,Andrei Svechnikov,RW,2019-2020,CAR,68,24,37,61,9,54,6,20,0,0,5,1,183,13.1,0
2,Andrei Svechnikov,RW,2020-2021,CAR,55,15,27,42,1,44,4,17,0,0,1,0,147,10.2,33.33
3,Andrei Svechnikov,RW,2021-2022,CAR,78,30,39,69,19,79,9,22,0,0,5,1,249,12,0
4,Andrei Svechnikov,RW,2022-2023,CAR,34,18,13,31,-1,20,3,10,0,0,1,0,102,17.6,100
