,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Michael McLeod,C,2018-2019,NJD,21,0,3,3,-8,13,0,0,0,0,0,0,21,0,53.03
1,Michael McLeod,C,2019-2020,NJD,12,0,2,2,4,4,0,0,0,0,0,0,11,0,50
2,Michael McLeod,C,2020-2021,NJD,52,9,6,15,-12,42,0,0,0,0,2,0,60,15,51.5
3,Michael McLeod,C,2021-2022,NJD,77,6,14,20,-13,52,0,0,0,1,0,0,78,7.7,57.25
4,Michael McLeod,C,2022-2023,NJD,34,3,11,14,3,30,0,0,0,0,1,0,45,6.7,57.66
