,Name,Position,Season,Team,Games Played,Games Started,Wins,Losses,Ties,Overtime Losses,Shots Against,Goals Against,Goals Against Average,Saves,Save Percentage,Shutouts,Minutes
0,Mackenzie Blackwood,G,2018-2019,NJD,23,21,10,10,0,0,669,55,2.61,614,.918,2,"1,263:52"
1,Mackenzie Blackwood,G,2019-2020,NJD,47,43,22,14,0,8,"1,452",124,2.77,"1,328",.915,3,"2,684:01"
2,Mackenzie Blackwood,G,2020-2021,NJD,35,35,14,17,0,4,"1,081",106,3.04,975,.902,1,"2,090:37"
3,Mackenzie Blackwood,G,2021-2022,NJD,25,24,9,10,0,4,731,79,3.39,652,.892,2,"1,399:03"
4,Mackenzie Blackwood,G,2022-2023,NJD,10,9,5,3,0,0,203,24,2.96,179,.882,0,486:06
