,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Jacob Bryson,D,2020-2021,BUF,38,1,8,9,-1,12,0,1,0,2,0,0,24,4.2,0
1,Jacob Bryson,D,2021-2022,BUF,73,1,9,10,-9,12,1,7,0,0,0,0,43,2.3,0
2,Jacob Bryson,D,2022-2023,BUF,25,1,7,8,-15,4,0,0,0,1,0,0,14,7.1,0
