,Name,Position,Season,Team,Games Played,Games Started,Wins,Losses,Ties,Overtime Losses,Shots Against,Goals Against,Goals Against Average,Saves,Save Percentage,Shutouts,Minutes
0,Igor Shesterkin,G,2019-2020,NYR,12,12,10,2,0,0,424,29,2.52,395,.932,0,691:35
1,Igor Shesterkin,G,2020-2021,NYR,35,31,16,14,0,3,987,83,2.62,904,.916,2,"1,899:01"
2,Igor Shesterkin,G,2021-2022,NYR,53,52,36,13,0,4,"1,622",106,2.07,"1,516",.935,6,"3,070:32"
3,Igor Shesterkin,G,2022-2023,NYR,26,26,17,5,0,4,761,64,2.44,697,.916,1,"1,572:04"
