,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Nathan Bastian,RW,2018-2019,NJD,7,3,0,3,0,10,0,0,0,0,0,0,13,23.08,100
1,Nathan Bastian,RW,2020-2021,NJD,41,3,7,10,0,21,0,0,0,0,0,0,46,6.5,36.36
2,Nathan Bastian,RW,2021-2022,SEA,12,1,1,2,-1,31,0,0,0,0,0,0,10,10,50
3,Nathan Bastian,RW,2021-2022,NJD,60,11,5,16,-11,34,3,4,0,0,1,0,87,12.6,47.73
4,Nathan Bastian,RW,2022-2023,NJD,21,3,5,8,4,15,0,0,0,0,1,0,26,11.5,29.41
