,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Jonas Siegenthaler,D,2018-2019,WSH,26,0,4,4,6,10,0,0,0,0,0,0,12,0,0
1,Jonas Siegenthaler,D,2019-2020,WSH,64,2,7,9,11,43,0,0,0,0,1,0,49,4.1,0
2,Jonas Siegenthaler,D,2020-2021,WSH,7,0,0,0,-3,2,0,0,0,0,0,0,3,0,0
3,Jonas Siegenthaler,D,2020-2021,NJD,8,0,0,0,-6,2,0,0,0,0,0,0,4,0,0
4,Jonas Siegenthaler,D,2021-2022,NJD,70,1,13,14,-5,42,0,0,0,1,0,0,92,1.1,0
5,Jonas Siegenthaler,D,2022-2023,NJD,34,1,11,12,16,22,1,1,0,0,0,0,42,2.4,0
