,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Adam Lowry,C,2014-2015,WPG,80,11,12,23,1,46,0,3,1,1,2,0,104,10.58,47.24
1,Adam Lowry,C,2015-2016,WPG,74,7,10,17,-9,53,0,0,0,0,2,0,73,9.59,46.27
2,Adam Lowry,C,2016-2017,WPG,82,15,14,29,1,52,5,9,0,1,1,0,122,12.3,50.81
3,Adam Lowry,C,2017-2018,WPG,45,8,13,21,9,8,1,2,0,0,1,0,70,11.43,55.89
4,Adam Lowry,C,2018-2019,WPG,78,12,11,23,6,33,0,0,1,3,3,0,105,11.43,57.62
5,Adam Lowry,C,2019-2020,WPG,49,4,6,10,-4,23,0,0,1,2,1,0,68,5.9,53.78
6,Adam Lowry,C,2020-2021,WPG,52,10,14,24,6,13,0,2,1,1,3,0,80,12.5,50.49
7,Adam Lowry,C,2021-2022,WPG,79,13,8,21,1,59,0,2,3,5,0,0,115,11.3,53.01
8,Adam Lowry,C,2022-2023,WPG,34,7,13,20,7,13,0,1,2,2,0,0,56,12.5,49.35
