,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Saku Maenalanen,RW,2018-2019,CAR,34,4,4,8,0,20,0,0,0,0,0,0,36,11.11,28.57
1,Saku Maenalanen,RW,2022-2023,WPG,25,4,2,6,4,6,0,0,0,0,0,0,30,13.3,100
