,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Dylan DeMelo,D,2015-2016,SJS,45,2,2,4,0,14,2,4,0,0,0,0,42,4.76,0
1,Dylan DeMelo,D,2016-2017,SJS,25,1,7,8,2,14,0,0,0,0,0,0,32,3.13,0
2,Dylan DeMelo,D,2017-2018,SJS,63,0,20,20,-1,34,0,3,0,0,0,0,67,0,0
3,Dylan DeMelo,D,2018-2019,OTT,77,4,18,22,-1,32,0,3,0,1,0,0,109,3.67,0
4,Dylan DeMelo,D,2019-2020,OTT,49,0,10,10,3,31,0,0,0,2,0,0,64,0,0
5,Dylan DeMelo,D,2019-2020,WPG,10,0,0,0,1,6,0,0,0,0,0,0,10,0,0
6,Dylan DeMelo,D,2020-2021,WPG,52,0,9,9,10,20,0,0,0,1,0,0,44,0,0
7,Dylan DeMelo,D,2021-2022,WPG,76,1,12,13,10,28,0,0,1,2,0,0,78,1.3,0
8,Dylan DeMelo,D,2022-2023,WPG,30,1,8,9,8,18,0,0,0,2,0,0,39,2.6,0
