,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Sampo Ranta,LW,2021-2022,COL,10,0,0,0,-4,2,0,0,0,0,0,0,9,0,50
1,Sampo Ranta,LW,2022-2023,COL,5,0,0,0,0,2,0,0,0,0,0,0,5,0,0
