,Name,Position,Season,Team,Games Played,Games Started,Wins,Losses,Ties,Overtime Losses,Shots Against,Goals Against,Goals Against Average,Saves,Save Percentage,Shutouts,Minutes
0,Pavel Francouz,G,2018-2019,COL,2,0,0,2,0,0,35,2,1.96,33,.943,0,61:11
1,Pavel Francouz,G,2019-2020,COL,34,31,21,7,0,4,996,77,2.41,919,.923,1,"1,914:26"
2,Pavel Francouz,G,2021-2022,COL,21,18,15,5,0,1,608,51,2.55,557,.916,2,"1,200:09"
3,Pavel Francouz,G,2022-2023,COL,9,9,4,5,0,0,286,25,2.80,261,.913,0,535:26
