,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Kurtis MacDermid,D,2017-2018,LAK,34,1,3,4,-4,57,0,0,0,0,0,0,19,5.26,0
1,Kurtis MacDermid,D,2018-2019,LAK,11,0,1,1,-1,11,0,0,0,0,0,0,5,0,0
2,Kurtis MacDermid,D,2019-2020,LAK,45,3,5,8,-9,47,0,0,0,1,0,0,51,5.9,0
3,Kurtis MacDermid,D,2020-2021,LAK,28,2,2,4,-14,36,0,0,0,0,0,0,16,12.5,0
4,Kurtis MacDermid,D,2021-2022,COL,58,2,3,5,1,89,0,0,0,0,0,0,46,4.3,0
5,Kurtis MacDermid,D,2022-2023,COL,11,0,1,1,-1,16,0,0,0,0,0,0,5,0,0
