,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Lucas Raymond,LW,2021-2022,DET,82,23,34,57,-32,16,5,18,0,0,2,2,184,12.5,38.71
1,Lucas Raymond,LW,2022-2023,DET,32,8,10,18,-8,14,4,9,0,0,3,0,57,14,37.5
