,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Sean Durzi,D,2021-2022,LAK,64,3,24,27,-9,55,2,15,0,1,0,0,119,2.5,0
1,Sean Durzi,D,2022-2023,LAK,34,4,16,20,-7,16,1,10,0,0,1,0,47,8.5,0
