,Name,Position,Season,Team,Games Played,Games Started,Wins,Losses,Ties,Overtime Losses,Shots Against,Goals Against,Goals Against Average,Saves,Save Percentage,Shutouts,Minutes
0,Pheonix Copley,G,2015-2016,STL,1,0,0,0,--,0,6,1,2.46,5,.833,0,24:26
1,Pheonix Copley,G,2016-2017,STL,1,1,0,1,--,0,29,5,5.09,24,.828,0,58:56
2,Pheonix Copley,G,2018-2019,WSH,27,24,16,7,0,3,776,74,2.90,702,.905,1,"1,528:56"
3,Pheonix Copley,G,2021-2022,WSH,2,1,0,1,0,0,41,5,3.11,36,.878,0,96:35
4,Pheonix Copley,G,2022-2023,LAK,7,7,6,1,0,0,201,18,2.49,183,.910,0,433:08
