,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Blake Lizotte,C,2018-2019,LAK,1,0,0,0,-1,0,0,0,0,0,0,0,1,0,50
1,Blake Lizotte,C,2019-2020,LAK,65,6,17,23,-4,20,2,3,2,3,0,0,87,6.9,50.16
2,Blake Lizotte,C,2020-2021,LAK,41,3,7,10,2,16,0,0,0,0,0,0,42,7.1,50.85
3,Blake Lizotte,C,2021-2022,LAK,70,10,14,24,15,28,0,0,1,3,2,0,91,11,51.57
4,Blake Lizotte,C,2022-2023,LAK,37,7,8,15,-2,29,0,0,0,0,1,0,51,13.7,49.43
