,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Liam O'Brien,C,2014-2015,WSH,13,1,1,2,4,23,0,0,0,0,0,0,16,6.25,50
1,Liam O'Brien,C,2016-2017,WSH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Liam O'Brien,C,2017-2018,WSH,3,0,0,0,0,5,0,0,0,0,0,0,1,0,0
3,Liam O'Brien,C,2020-2021,COL,12,0,3,3,1,40,0,0,0,0,0,0,6,0,0
4,Liam O'Brien,C,2021-2022,ARI,39,2,1,3,1,106,0,0,0,0,0,0,36,5.6,50
5,Liam O'Brien,C,2022-2023,ARI,28,1,4,5,0,40,0,0,0,0,0,0,16,6.3,42.86
