,Name,Position,Season,Team,Games Played,Games Started,Wins,Losses,Ties,Overtime Losses,Shots Against,Goals Against,Goals Against Average,Saves,Save Percentage,Shutouts,Minutes
0,Karel Vejmelka,G,2021-2022,ARI,52,49,13,32,0,3,"1,669",170,3.68,"1,499",.898,1,"2,773:14"
1,Karel Vejmelka,G,2022-2023,ARI,24,23,10,9,0,4,819,74,3.09,745,.910,2,"1,438:06"
