,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Timothy Liljegren,D,2019-2020,TOR,11,0,1,1,-5,2,0,0,0,0,0,0,2,0,0
1,Timothy Liljegren,D,2020-2021,TOR,2,0,0,0,1,2,0,0,0,0,0,0,1,0,0
2,Timothy Liljegren,D,2021-2022,TOR,61,5,18,23,15,14,1,2,0,0,0,0,79,6.3,0
3,Timothy Liljegren,D,2022-2023,TOR,23,2,3,5,16,12,0,0,0,0,0,0,23,8.7,0
