,Name,Position,Season,Team,Games Played,Games Started,Wins,Losses,Ties,Overtime Losses,Shots Against,Goals Against,Goals Against Average,Saves,Save Percentage,Shutouts,Minutes
0,Ilya Samsonov,G,2019-2020,WSH,26,22,16,6,0,2,689,60,2.55,629,.913,1,"1,411:02"
1,Ilya Samsonov,G,2020-2021,WSH,19,18,13,4,0,1,499,49,2.69,450,.902,2,"1,092:49"
2,Ilya Samsonov,G,2021-2022,WSH,44,39,23,12,0,5,"1,145",119,3.02,"1,026",.896,3,"2,361:18"
3,Ilya Samsonov,G,2022-2023,TOR,13,13,10,3,0,0,342,26,2.07,316,.924,2,755:01
