,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Alexander Kerfoot,C,2017-2018,COL,79,19,24,43,-7,28,5,17,0,0,0,0,81,23.46,42.07
1,Alexander Kerfoot,C,2018-2019,COL,78,15,27,42,-9,38,4,16,0,0,1,0,116,12.93,56.03
2,Alexander Kerfoot,C,2019-2020,TOR,65,9,19,28,-2,32,1,3,0,0,1,0,88,10.2,46.93
3,Alexander Kerfoot,C,2020-2021,TOR,56,8,15,23,2,12,0,2,1,1,1,0,68,11.8,40.79
4,Alexander Kerfoot,C,2021-2022,TOR,82,13,38,51,19,20,0,1,0,3,1,0,117,11.1,42.7
5,Alexander Kerfoot,C,2022-2023,TOR,34,4,11,15,8,14,1,2,0,1,1,0,57,7,40.58
