,Name,Position,Season,Team,Games Played,Games Started,Wins,Losses,Ties,Overtime Losses,Shots Against,Goals Against,Goals Against Average,Saves,Save Percentage,Shutouts,Minutes
0,Linus Ullmark,G,2015-2016,BUF,20,20,8,10,--,2,565,49,2.60,516,.913,0,"1,130:40"
1,Linus Ullmark,G,2016-2017,BUF,1,1,0,1,--,0,36,3,3.06,33,.917,0,58:44
2,Linus Ullmark,G,2017-2018,BUF,5,3,1,2,0,0,123,8,2.00,115,.935,0,240:18
3,Linus Ullmark,G,2018-2019,BUF,37,34,15,14,0,5,"1,146",109,3.11,"1,037",.905,2,"2,102:06"
4,Linus Ullmark,G,2019-2020,BUF,34,34,17,14,0,3,"1,066",91,2.69,975,.915,1,"2,026:38"
5,Linus Ullmark,G,2020-2021,BUF,20,20,9,6,0,3,591,49,2.63,542,.917,0,"1,117:05"
6,Linus Ullmark,G,2021-2022,BOS,41,39,26,10,0,2,"1,140",95,2.45,"1,045",.917,1,"2,330:26"
7,Linus Ullmark,G,2022-2023,BOS,23,22,19,1,0,1,675,43,1.94,632,.936,2,"1,331:02"
