,Name,Position,Season,Team,Games Played,Games Started,Wins,Losses,Ties,Overtime Losses,Shots Against,Goals Against,Goals Against Average,Saves,Save Percentage,Shutouts,Minutes
0,Filip Gustavsson,G,2020-2021,OTT,9,7,5,1,0,2,254,17,2.16,237,.933,0,471:34
1,Filip Gustavsson,G,2021-2022,OTT,18,16,5,12,0,1,574,62,3.55,512,.892,0,"1,047:33"
2,Filip Gustavsson,G,2022-2023,MIN,13,12,7,5,0,1,369,31,2.44,338,.916,1,761:00
