,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Nikita Zaitsev,D,2016-2017,TOR,82,4,32,36,-22,38,1,12,0,1,0,0,106,3.77,0
1,Nikita Zaitsev,D,2017-2018,TOR,60,5,8,13,8,31,0,0,0,0,1,0,54,9.26,0
2,Nikita Zaitsev,D,2018-2019,TOR,81,3,11,14,2,18,0,0,0,0,0,0,71,4.23,0
3,Nikita Zaitsev,D,2019-2020,OTT,58,1,11,12,-8,22,0,0,0,0,0,0,64,1.6,0
4,Nikita Zaitsev,D,2020-2021,OTT,55,4,13,17,-13,26,0,0,0,1,1,0,70,5.7,0
5,Nikita Zaitsev,D,2021-2022,OTT,62,2,9,11,-7,28,0,0,0,2,0,0,65,3.1,0
6,Nikita Zaitsev,D,2022-2023,OTT,18,0,3,3,-6,6,0,0,0,0,0,0,6,0,0
