,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Tyler Bertuzzi,LW,2016-2017,DET,7,0,0,0,-1,0,0,0,0,0,0,0,3,0,50
1,Tyler Bertuzzi,LW,2017-2018,DET,48,7,17,24,-7,39,1,2,0,0,1,0,83,8.43,12.5
2,Tyler Bertuzzi,LW,2018-2019,DET,73,21,26,47,11,36,3,6,0,0,4,1,131,16.03,33.33
3,Tyler Bertuzzi,LW,2019-2020,DET,71,21,27,48,-23,40,3,14,0,0,1,0,129,16.3,66.67
4,Tyler Bertuzzi,LW,2020-2021,DET,9,5,2,7,0,4,3,4,0,0,1,1,20,25,50
5,Tyler Bertuzzi,LW,2021-2022,DET,68,30,32,62,-11,47,6,14,1,2,5,0,180,16.7,26.09
6,Tyler Bertuzzi,LW,2022-2023,DET,9,1,3,4,-1,4,0,1,0,0,0,0,22,4.5,0
