,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Robby Fabbri,C,2015-2016,STL,72,18,19,37,-2,25,2,8,0,0,3,0,114,15.79,40
1,Robby Fabbri,C,2016-2017,STL,51,11,18,29,-16,27,4,9,0,0,0,0,91,12.09,54.17
2,Robby Fabbri,C,2018-2019,STL,32,2,4,6,-4,6,0,0,0,0,1,0,43,4.65,28.57
3,Robby Fabbri,C,2019-2020,STL,9,1,0,1,-4,2,0,0,0,0,0,0,7,14.3,100
4,Robby Fabbri,C,2019-2020,DET,52,14,17,31,-29,18,6,9,0,0,3,0,104,13.5,39.39
5,Robby Fabbri,C,2020-2021,DET,30,10,8,18,3,16,0,2,0,0,5,0,58,17.2,43.68
6,Robby Fabbri,C,2021-2022,DET,56,17,13,30,-23,35,6,8,0,0,1,0,123,13.8,49.54
