,Name,Position,Season,Team,Games Played,Games Started,Wins,Losses,Ties,Overtime Losses,Shots Against,Goals Against,Goals Against Average,Saves,Save Percentage,Shutouts,Minutes
0,Charlie Lindgren,G,2015-2016,MTL,1,1,1,0,--,0,28,2,2.00,26,.929,0,60:00
1,Charlie Lindgren,G,2016-2017,MTL,2,2,2,0,--,0,59,3,1.48,56,.949,0,121:42
2,Charlie Lindgren,G,2017-2018,MTL,14,14,4,8,0,2,457,42,3.03,415,.908,2,832:58
3,Charlie Lindgren,G,2018-2019,MTL,1,1,1,0,0,0,49,5,4.62,44,.898,0,65:00
4,Charlie Lindgren,G,2019-2020,MTL,6,6,2,4,0,0,178,20,3.33,158,.888,0,360:51
5,Charlie Lindgren,G,2021-2022,STL,5,4,5,0,0,0,118,5,1.22,113,.958,0,246:25
6,Charlie Lindgren,G,2022-2023,WSH,17,15,10,4,0,2,480,42,2.60,438,.912,0,968:13
