,Name,Position,Season,Team,Games Played,Goals,Assists,Points,Plus / Minus,Penalty Minutes,Power Play Goals,Power Play Points,Shorthanded Goals,Shorthanded Points,Game Winning Goals,Overtime Goals,Shots,Shooting Percentage,Face-Off Win Percentage
0,Timo Meier,RW,2016-2017,SJS,34,3,3,6,1,10,0,0,0,0,1,0,85,3.53,20
1,Timo Meier,RW,2017-2018,SJS,81,21,15,36,2,51,3,4,0,0,4,0,210,10,48.63
2,Timo Meier,RW,2018-2019,SJS,78,30,36,66,9,55,6,10,0,1,2,2,250,12,31.58
3,Timo Meier,RW,2019-2020,SJS,70,22,27,49,-22,42,2,9,0,0,2,0,199,11.1,32.43
4,Timo Meier,RW,2020-2021,SJS,54,12,19,31,-5,22,2,10,0,0,0,0,155,7.7,28.57
5,Timo Meier,RW,2021-2022,SJS,77,35,41,76,-3,54,12,18,0,0,8,1,326,10.7,48.65
6,Timo Meier,RW,2022-2023,SJS,35,18,16,34,-3,12,9,11,0,0,3,0,161,11.2,41.03
